,id_consommation,annee_consommation,surface_declaree,nombre_declaration,consommation_declaree,densite_energetique,coordonnees_gps,consommation_log,consommation_etat,id_zone_climatique,id_vecteur_energie,id_commune,nom_commune,id_departement,nom_departement,id_region,nom_region,zone_climatique,vecteur_energie
560,561,2021,243399,95,31502941,129.42921293842622,"(14.614557, -61.0018145)",17.265591496260047,Normale,11,1,160,LE LAMENTIN,67,Martinique,16,Martinique,MAR,Electricite
561,562,2021,2294,4,362737,158.12423714036618,"(14.52518405, -60.96241513972797)",12.801436089565213,Normale,11,1,161,LE MARIN,67,Martinique,16,Martinique,MAR,Electricite
562,563,2021,42551,13,8210579,192.95854386500903,"(14.6169451, -61.1004559)",15.920934124487534,Normale,11,1,162,SCHOELCHER,67,Martinique,16,Martinique,MAR,Electricite
563,564,2021,32203,13,2661442,82.64577834363259,"(-12.7804136, 45.2279761)",14.794379014871154,Normale,12,1,163,MAMOUDZOU,68,Mayotte,17,Mayotte,MAY,Electricite
564,565,2021,18690,6,1957673,104.74440877474584,"(-20.9987435, 55.6847941)",14.4872675917856,Normale,13,1,165,BRAS PANON,69,La Réunion,18,La Réunion,REU,Electricite
565,566,2021,5509,3,955655,173.47159194046105,"(-21.1360638, 55.6399545)",13.770153294642258,Normale,13,1,303,LA PLAINE DES PALMISTES,69,La Réunion,18,La Réunion,REU,Electricite
566,567,2021,39145,13,5791738,147.95600970749777,"(-20.9269658, 55.3362758)",15.571943149877663,Normale,13,1,166,LA POSSESSION,69,La Réunion,18,La Réunion,REU,Electricite
567,568,2021,12533,5,574131,45.80954280698955,"(-21.2423582, 55.3357911)",13.260614614020565,Normale,13,1,168,LES AVIRONS,69,La Réunion,18,La Réunion,REU,Electricite
568,569,2021,14585,12,1558790,106.87624271511828,"(-21.3538884, 55.5646526)",14.259421078757969,Normale,13,1,304,PETITE ILE,69,La Réunion,18,La Réunion,REU,Electricite
569,570,2021,82016,31,3432846,41.85580862270776,"(43.273316, 0.8514079)",15.04890050401294,Normale,13,1,169,SAINT ANDRE,69,La Réunion,18,La Réunion,REU,Electricite
570,571,2021,87965,30,9344659,106.23155800602512,"(45.690211000000005, 5.594554917419655)",16.050315615117356,Normale,13,1,170,SAINT BENOIT,69,La Réunion,18,La Réunion,REU,Electricite
571,572,2021,65052,44,9426752,144.91102502613293,"(-21.1677694, 55.2881932)",16.05906226869844,Normale,13,1,171,SAINT LEU,69,La Réunion,18,La Réunion,REU,Electricite
572,573,2022,152734,64,17486243,114.48821480482408,"(16.2679458, -61.5870766)",16.676925072645975,Normale,1,1,1,BAIE MAHAULT,1,Guadeloupe,1,Guadeloupe,GUA,Electricite
573,574,2022,8545,7,1190572,139.32966647162084,"(16.0225079, -61.7454024)",13.98994526180276,Normale,1,1,2,BAILLIF,1,Guadeloupe,1,Guadeloupe,GUA,Electricite
574,575,2022,9528,6,425281,44.63486565910999,"(16.0000778, -61.7333373)",12.960507757280007,Normale,1,1,3,BASSE TERRE,1,Guadeloupe,1,Guadeloupe,GUA,Electricite
575,576,2022,10991,4,800965,72.87462469293058,"(15.9950443, -61.6919417)",13.593573778208276,Normale,1,1,172,GOURBEYRE,1,Guadeloupe,1,Guadeloupe,GUA,Electricite
576,577,2022,264,3,54729,207.3068181818182,"(16.2072112, -61.4931309)",10.910167284137964,Normale,1,1,173,LE GOSIER,1,Guadeloupe,1,Guadeloupe,GUA,Electricite
577,578,2022,360,3,35930,99.80555555555556,"(16.3316709, -61.3476233)",10.489355711615616,Normale,1,1,269,LE MOULE,1,Guadeloupe,1,Guadeloupe,GUA,Electricite
578,579,2022,5871,4,298542,50.85028104241186,"(16.2532002, -61.2750706)",12.60666925504141,Normale,1,1,7,SAINT FRANCOIS,1,Guadeloupe,1,Guadeloupe,GUA,Electricite
579,580,2022,60390,22,6477439,107.26012584865045,"(4.9371544, -52.3258736)",15.68383592854262,Normale,2,1,8,CAYENNE,2,Guyane,2,Guyane,GUY,Electricite
580,581,2022,14326,8,2507279,175.0159849225185,"(5.1579834, -52.6424204)",14.7347090581795,Normale,2,1,9,KOUROU,2,Guyane,2,Guyane,GUY,Electricite
581,582,2022,306,3,82976,271.16339869281046,"(4.8496712, -52.3268695)",11.326318739943364,Normale,2,1,10,MATOURY,2,Guyane,2,Guyane,GUY,Electricite
582,583,2022,14915,10,2609749,174.97479047938316,"(4.9050148, -52.2771642)",14.774764989270546,Normale,2,1,11,REMIRE MONTJOLY,2,Guyane,2,Guyane,GUY,Electricite
583,584,2022,8326,4,2100067,252.23000240211385,"(48.8840127, 2.8587036)",14.55748028312178,Normale,3,1,305,COUILLY PONT AUX DAMES,3,Seine-et-Marne,3,Île-de-France,H1a,Electricite
584,585,2022,9158,3,2517138,274.85673727888184,"(48.1868057, 2.7426674)",14.738633497066218,Normale,3,2,175,SOUPPES SUR LOING,3,Seine-et-Marne,3,Île-de-France,H1a,Inconnu
585,586,2022,5073,7,511843,100.89552533017938,"(49.4941667, 3.7119444)",13.14577517009498,Normale,3,1,17,BIEVRES,5,Essonne,3,Île-de-France,H1a,Electricite
586,587,2022,4533,3,1366443,301.4434149569821,"(48.6718036, 2.1250543)",14.12772230290314,Normale,3,2,306,GOMETZ LA VILLE,5,Essonne,3,Île-de-France,H1a,Inconnu
587,588,2022,651,4,127957,196.55453149001536,"(48.6633406, 2.1694739)",11.759457364056969,Normale,3,1,20,SAINT JEAN DE BEAUREGARD,5,Essonne,3,Île-de-France,H1a,Electricite
588,589,2022,8627,3,3027794,350.96719601251885,"(48.5740125, 2.3593984)",14.923345189794524,Normale,3,2,21,VERT LE GRAND,5,Essonne,3,Île-de-France,H1a,Inconnu
589,590,2022,1136,3,39169,34.47975352112676,"(48.6585041, 2.3010786)",10.575666426659875,Normale,3,1,307,VILLIERS SUR ORGE,5,Essonne,3,Île-de-France,H1a,Electricite
590,591,2022,23599,3,5460083,231.3692529344464,"(48.7256873, 2.5701017)",15.512974732218131,Normale,3,2,308,SANTENY,6,Val-de-Marne,3,Île-de-France,H1a,Inconnu
591,592,2022,65561,5,4164178,63.51608425740913,"(48.9748734, 2.4332879)",15.242029695305067,Normale,3,1,23,BONNEUIL EN FRANCE,7,Val-d'Oise,3,Île-de-France,H1a,Electricite
592,593,2022,126541,3,2114542,16.710331038951804,"(49.1573165, 2.3301301)",14.56434927146469,Normale,3,2,309,BRUYERES SUR OISE,7,Val-d'Oise,3,Île-de-France,H1a,Inconnu
593,594,2022,4819,3,2213847,459.3996679809089,"(46.9553018, 4.0730519)",14.610242735874053,Anormale,3,2,310,SAINT PRIX,7,Val-d'Oise,3,Île-de-France,H1a,Inconnu
594,595,2022,31852,5,1183673,37.16165389928419,"(49.0672657, 2.5659272)",13.984133718675828,Normale,3,1,311,VEMARS,7,Val-d'Oise,3,Île-de-France,H1a,Electricite
595,596,2022,4033,3,313691,77.78105628564344,"(49.3084948, -0.9047281)",12.656166891781544,Normale,3,2,180,TREVIERES,8,Calvados,4,Normandie,H1a,Inconnu
596,597,2022,7132,3,756557,106.07922041503085,"(49.3049098, 1.1562938)",13.536534478141435,Normale,3,2,181,PONT DE L ARCHE,9,Eure,4,Normandie,H1a,Inconnu
597,598,2022,2335,3,79899,34.21798715203426,"(49.1390278, 0.4552511)",11.288531131754366,Normale,3,1,312,THIBERVILLE,9,Eure,4,Normandie,H1a,Electricite
598,599,2022,6321,5,666394,105.42540737225124,"(49.5294347, 0.9919251)",13.409637866805422,Normale,3,1,31,PISSY POVILLE,11,Seine-Maritime,4,Normandie,H1a,Electricite
599,600,2022,6610,6,744515,112.63464447806354,"(49.0301415, 3.3745637)",13.520489621808789,Normale,3,1,313,ESSOMES SUR MARNE,71,Aisne,5,Hauts-de-France,H1a,Electricite
600,601,2022,12062,4,1455295,120.65121870336594,"(49.5151, 3.83985)",14.190719874323465,Normale,3,2,185,SAINT ERME OUTRE ET RAMECOURT,71,Aisne,5,Hauts-de-France,H1a,Inconnu
601,602,2022,3620,3,283227,78.23950276243094,"(50.8002738, 2.6916326)",12.554007505970876,Normale,3,1,314,BOESCHEPE,87,Nord,5,Hauts-de-France,H1a,Electricite
602,603,2022,22329,5,2386977,106.90030901518205,"(50.385206, 3.1079103)",14.685538688688633,Normale,3,1,315,WAZIERS,87,Nord,5,Hauts-de-France,H1a,Electricite
603,604,2022,5701,4,389269,68.28082792492545,"(49.3829563, 2.3845656)",12.872028469236923,Normale,3,1,316,AGNETZ,12,Oise,5,Hauts-de-France,H1a,Electricite
604,605,2022,12896,4,3146087,243.95835918114145,"(49.122, 2.52775)",14.961670334237123,Normale,3,2,186,LA CHAPELLE EN SERVAL,12,Oise,5,Hauts-de-France,H1a,Inconnu
605,606,2022,21893,6,3612276,164.99684830767825,"(49.0972552, 2.7572516)",15.099848879393637,Normale,3,2,317,LE PLESSIS BELLEVILLE,12,Oise,5,Hauts-de-France,H1a,Inconnu
606,607,2022,4312,13,284748,66.03617810760667,"(50.3329457, 2.9304367)",12.55936336945076,Normale,3,1,38,FRESNES LES MONTAUBAN,13,Pas-de-Calais,5,Hauts-de-France,H1a,Electricite
607,608,2022,9068,3,1059626,116.85333039258931,"(50.4841033, 2.410749)",13.873427517369112,Normale,3,2,318,PERNES,13,Pas-de-Calais,5,Hauts-de-France,H1a,Inconnu
608,609,2022,42241,7,2964323,70.17643995170569,"(49.8185412, 2.7993371)",14.902159571164912,Normale,3,2,319,CHAULNES,72,Somme,5,Hauts-de-France,H1a,Inconnu
609,610,2022,16741,4,733385,43.80771757959501,"(49.2845383, 4.0535127)",13.50542744526345,Normale,3,1,41,BETHENY,14,Marne,6,Grand-Est,H1a,Electricite
610,611,2022,46525,3,8697023,186.93225147770016,"(48.1140789, -1.5234735)",15.97849145614036,Normale,3,1,276,NOYAL SUR VILAINE,15,Ille-et-Vilaine,7,Bretagne,H1a,Electricite
611,612,2022,17731,3,7635082,430.6063955783656,"(47.81775695, -2.1362362244234725)",15.848264367564648,Anormale,3,1,43,CARENTOIR,16,Morbihan,7,Bretagne,H1a,Electricite
612,613,2022,10470,3,1669817,159.48586437440306,"(48.1637984, 2.2071788)",14.328225196418035,Normale,4,2,320,PITHIVIERS LE VIEIL,73,Loiret,13,Centre-Val de Loire,H1b,Inconnu
613,614,2022,4527,3,1616815,357.1493262646344,"(47.0643977, 3.9330028)",14.295969341113626,Normale,4,2,321,CHATEAU CHINON VILLE,88,Nièvre,10,Bourgogne-Franche-Comté,H1b,Inconnu
614,615,2022,5481,4,784209,143.0777230432403,"(47.5867959, 4.0031886)",13.572432120608084,Normale,4,2,322,L ISLE SUR SEREIN,74,Yonne,10,Bourgogne-Franche-Comté,H1b,Inconnu
615,616,2022,1564,4,541524,346.2429667519182,"(47.8048527, 3.5312159)",13.20214451240918,Normale,4,2,323,SAINT GEORGES SUR BAULCHE,74,Yonne,10,Bourgogne-Franche-Comté,H1b,Inconnu
616,617,2022,6023,4,2126146,353.0044828158725,"(47.8063973, 3.6369415)",14.569821979425964,Normale,4,1,324,VENOY,74,Yonne,10,Bourgogne-Franche-Comté,H1b,Electricite
617,618,2022,3857,4,255070,66.13170858179933,"(49.1664802, 5.8564321)",12.449297216758293,Normale,4,1,50,CONFLANS EN JARNISY,22,Meurthe-et-Moselle,6,Grand-Est,H1b,Electricite
618,619,2022,6147,3,764056,124.29738083618024,"(49.21335, 5.6363489)",13.546397672695512,Normale,4,2,325,ETAIN,85,Meuse,6,Grand-Est,H1b,Inconnu
619,620,2022,2417,4,134994,55.85188249896566,"(49.0945915, 6.2726417)",11.81299301969764,Normale,4,1,326,ARS LAQUENEXY,23,Moselle,6,Grand-Est,H1b,Electricite
620,621,2022,1420,4,178805,125.91901408450704,"(49.122521, 6.1511577)",12.094056698205506,Normale,4,1,327,LE BAN SAINT MARTIN,23,Moselle,6,Grand-Est,H1b,Electricite
621,622,2022,8581,3,1801208,209.9065376995688,"(49.11616065, 6.296214757128745)",14.40396866406596,Normale,4,2,52,OGY MONTOY FLANVILLE,23,Moselle,6,Grand-Est,H1b,Inconnu
622,623,2022,6781,21,1219374,179.82215012535025,"(48.8440817, 8.0545977)",14.013848990359511,Normale,4,1,56,ROPPENHEIM,24,Bas-Rhin,6,Grand-Est,H1b,Electricite
623,624,2022,9120,3,2562697,280.9974780701754,"(48.9374463, 7.8842704)",14.756571167736444,Normale,4,2,328,SOULTZ SOUS FORETS,24,Bas-Rhin,6,Grand-Est,H1b,Inconnu
624,625,2022,5846,3,1029849,176.16301744782757,"(47.7286566, 7.4164754)",13.844923718532623,Normale,4,2,329,HABSHEIM,25,Haut-Rhin,6,Grand-Est,H1b,Inconnu
625,626,2022,6042,3,1300897,215.3090036411784,"(48.1407, 6.4769)",14.078565353191282,Normale,4,2,330,DINOZE,89,Vosges,6,Grand-Est,H1b,Inconnu
626,627,2022,7570,3,753224,99.50118890356671,"(43.9277552, 2.147899)",13.53211926692965,Normale,4,1,331,ALBI,59,Tarn,8,Occitanie,H1b,Electricite
627,628,2022,2383,3,468493,196.59798573227025,"(47.0980995, 5.2642337)",13.057278573748295,Normale,5,2,332,LOSNE,26,Côte-dOr,10,Bourgogne-Franche-Comté,H1c,Inconnu
628,629,2022,7732,3,1165638,150.75504397309882,"(47.3232842, 5.971252)",13.96877999246605,Normale,5,2,59,GENEUILLE,27,Doubs,10,Bourgogne-Franche-Comté,H1c,Inconnu
629,630,2022,3373,3,540317,160.18885265342425,"(47.1506866, 6.3414396)",13.199913134102328,Normale,5,1,333,VALDAHON,27,Doubs,10,Bourgogne-Franche-Comté,H1c,Electricite
630,631,2022,2091,5,169253,80.94356767097082,"(45.8146254, 4.9317746)",12.03915582417324,Normale,5,1,207,NEYRON,75,Ain,9,Auvergne-Rhône-Alpes,H1c,Electricite
631,632,2022,8275,6,582662,70.41232628398791,"(45.0600807, 3.0621933)",13.275364253603527,Normale,5,1,68,ANDELAT,34,Cantal,9,Auvergne-Rhône-Alpes,H1c,Electricite
632,633,2022,5234,3,1005253,192.06209400076423,"(45.3934726, 6.0744406)",13.820750803861278,Normale,5,2,334,ALLEVARD,35,Isère,9,Auvergne-Rhône-Alpes,H1c,Inconnu
633,634,2022,8099,3,2350185,290.182121249537,"(45.1374486, 5.7475831)",14.6700050319244,Normale,5,2,335,BRESSON,35,Isère,9,Auvergne-Rhône-Alpes,H1c,Inconnu
634,635,2022,11051,5,1831428,165.72509275178717,"(45.5858, 5.2449)",14.420607094410816,Normale,5,1,336,DOMARIN,35,Isère,9,Auvergne-Rhône-Alpes,H1c,Electricite
635,636,2022,13987,4,2017137,144.2151283334525,"(49.9380929, 2.2120112)",14.517190233039146,Normale,5,2,337,SAINT SAUVEUR,35,Isère,9,Auvergne-Rhône-Alpes,H1c,Inconnu
636,637,2022,11138,3,2042165,183.3511402406177,"(45.4140776, 4.7297216)",14.52952156725281,Normale,5,1,210,CHAVANAY,76,Loire,9,Auvergne-Rhône-Alpes,H1c,Electricite
637,638,2022,10471,7,1392526,132.9888262821125,"(45.3317039, 3.8459302)",14.146630640182677,Normale,5,2,338,CRAPONNE SUR ARZON,77,Haute-Loire,9,Auvergne-Rhône-Alpes,H1c,Inconnu
638,639,2022,5670,3,1190200,209.91181657848324,"(45.5892481, 2.7401614)",13.989632758387462,Normale,5,2,71,LA BOURBOULE,36,Puy-de-Dôme,9,Auvergne-Rhône-Alpes,H1c,Inconnu
639,640,2022,4864,3,229727,47.23005756578947,"(45.8318096, 4.8789977)",12.34465127937621,Normale,5,1,339,SATHONAY VILLAGE,18,Rhône,9,Auvergne-Rhône-Alpes,H1c,Electricite
640,641,2022,13773,3,909704,66.04980759456909,"(49.0491048, -1.3392101)",13.720875650112516,Normale,5,2,340,SAVIGNY,18,Rhône,9,Auvergne-Rhône-Alpes,H1c,Inconnu
641,642,2022,2706,5,175208,64.7479674796748,"(45.5531763, 5.743894)",12.073734826028057,Normale,5,1,73,DULLIN,37,Savoie,9,Auvergne-Rhône-Alpes,H1c,Electricite
642,643,2022,5910,3,349669,59.16565143824027,"(45.642997, 5.9375217)",12.764745131553353,Normale,5,1,341,MERY,37,Savoie,9,Auvergne-Rhône-Alpes,H1c,Electricite
643,644,2022,8435,3,1207735,143.18138707765263,"(45.2768658, 6.8170409)",14.004258090546529,Normale,5,2,342,VAL CENIS,37,Savoie,9,Auvergne-Rhône-Alpes,H1c,Inconnu
644,645,2022,13174,5,3231583,245.30006072567176,"(46.0001467, 6.1185532)",14.988482977467624,Normale,5,1,217,ALLONZIER LA CAILLE,38,Haute-Savoie,9,Auvergne-Rhône-Alpes,H1c,Electricite
645,646,2022,1746,4,92234,52.82588774341352,"(46.3702238, 6.5524965)",11.43209494705568,Normale,5,1,343,CHAMPANGES,38,Haute-Savoie,9,Auvergne-Rhône-Alpes,H1c,Electricite
646,647,2022,7408,3,1977075,266.8837742980561,"(45.9126189, 6.6490124)",14.497129543497842,Normale,5,1,77,DOMANCY,38,Haute-Savoie,9,Auvergne-Rhône-Alpes,H1c,Electricite
647,648,2022,1946,5,408715,210.02826310380263,"(49.4483333, 3.3191667)",12.92077581730578,Normale,5,1,344,JUVIGNY,38,Haute-Savoie,9,Auvergne-Rhône-Alpes,H1c,Electricite
648,649,2022,5601,3,1585294,283.03767184431354,"(44.5349009, 5.8244718)",14.27628106784918,Normale,5,2,80,VEYNES,39,Hautes-Alpes,12,Provence-Alpes-Côte d'Azur,H1c,Inconnu
649,650,2022,7885,5,2734025,346.73747622067214,"(43.7009358, 7.2683912)",14.821285806096451,Normale,5,1,345,NICE,83,Alpes-Maritimes,12,Provence-Alpes-Côte d'Azur,H1c,Electricite
650,651,2022,9550,3,153209,16.04282722513089,"(48.9026, 2.30551)",11.939564808309798,Normale,6,1,346,CLICHY,19,Hauts-de-Seine,3,Île-de-France,H2a,Electricite
651,652,2022,14391,5,1282075,89.08866652769092,"(49.5737038, -1.6256545)",14.063991197076916,Normale,6,1,85,TOLLEVAST,41,Manche,4,Normandie,H2a,Electricite
652,653,2022,1314,5,115539,87.92922374429224,"(49.5314276, -1.812071)",11.657372069335256,Normale,6,1,86,TREAUVILLE,41,Manche,4,Normandie,H2a,Electricite
653,654,2022,312,3,15699,50.31730769230769,"(49.8465253, 3.2876843)",9.6614159913364,Normale,6,1,232,SAINT QUENTIN,71,Aisne,5,Hauts-de-France,H2a,Electricite
654,655,2022,7680,3,536461,69.85169270833333,"(48.42374, -2.4479)",13.192751009094229,Normale,6,1,88,PLESTAN,29,Côtes-d'Armor,7,Bretagne,H2a,Electricite
655,656,2022,7121,4,1316115,184.82165426204185,"(48.7179229, -3.5014976)",14.090195532879434,Normale,6,2,347,PLOULEC H,29,Côtes-d'Armor,7,Bretagne,H2a,Inconnu
656,657,2022,4509,4,1007601,223.4644045242848,"(48.3615618, -4.259431)",13.823083808373273,Normale,6,2,348,DAOULAS,42,Finistère,7,Bretagne,H2a,Inconnu
657,658,2022,4134,7,896637,216.8933236574746,"(48.0, -4.3357542)",13.706407492138627,Normale,6,1,227,LANDUDEC,42,Finistère,7,Bretagne,H2a,Electricite
658,659,2022,1950,3,116021,59.49794871794872,"(48.0984894, -4.2077026)",11.661535107278649,Normale,6,1,228,LOCRONAN,42,Finistère,7,Bretagne,H2a,Electricite
659,660,2022,4164,4,389121,93.44884726224784,"(47.9805233, -4.1785594)",12.871648198109307,Normale,6,1,91,PLUGUFFAN,42,Finistère,7,Bretagne,H2a,Electricite
660,661,2022,14277,6,1995728,139.78622960005603,"(48.1799946, -1.9448081)",14.50651995509267,Normale,6,2,349,BEDEE,15,Ille-et-Vilaine,7,Bretagne,H2a,Inconnu
661,662,2022,9427,3,1654333,175.48880874085074,"(48.0513567, -1.867686)",14.318909068883457,Normale,6,2,350,BREAL SOUS MONTFORT,15,Ille-et-Vilaine,7,Bretagne,H2a,Inconnu
662,663,2022,14622,3,2615078,178.8454383805225,"(48.6771721, -1.8506953)",14.776804865349886,Normale,6,2,351,CANCALE,15,Ille-et-Vilaine,7,Bretagne,H2a,Inconnu
663,664,2022,5054,3,1095409,216.7409972299169,"(47.5478899, -2.8916167)",13.906639280375352,Normale,6,1,352,ARZON,16,Morbihan,7,Bretagne,H2a,Electricite
664,665,2022,7863,3,1565965,199.1561744881089,"(47.6166941, -3.0011326)",14.26401344393065,Normale,6,2,231,CRACH,16,Morbihan,7,Bretagne,H2a,Inconnu
665,666,2022,22565,5,7252200,321.3915355639264,"(47.9199666, -2.8203462)",15.796815566964789,Normale,6,1,353,MOREAC,16,Morbihan,7,Bretagne,H2a,Electricite
666,667,2022,431,3,59216,137.39211136890953,"(48.7809496, 2.1900052)",10.988963941811097,Normale,7,1,354,VELIZY VILLACOUBLAY,4,Yvelines,3,Île-de-France,H2b,Electricite
667,668,2022,3072,3,397378,129.35481770833334,"(47.4319865, 0.953293)",12.89264576422095,Normale,7,1,285,NAZELLES NEGRON,45,Indre-et-Loire,13,Centre-Val de Loire,H2b,Electricite
668,669,2022,4236,3,799413,188.71883852691215,"(47.1381083, -2.1915862)",13.59163423824086,Normale,7,2,355,LA PLAINE SUR MER,46,Loire-Atlantique,14,Pays de la Loire,H2b,Inconnu
669,670,2022,4086,6,177248,43.37934410181106,"(47.4484305, -1.3485691)",12.085310802629516,Normale,7,1,98,MOUZEIL,46,Loire-Atlantique,14,Pays de la Loire,H2b,Electricite
670,671,2022,4987,3,710255,142.42129536795667,"(48.4177718, -0.4079045)",13.473380747410426,Normale,7,1,286,CHARCHIGNE,47,Mayenne,14,Pays de la Loire,H2b,Electricite
671,672,2022,6001,3,1543351,257.1823029495084,"(47.8933701, 0.0683017)",14.24946723235356,Normale,7,2,356,ROEZE SUR SARTHE,48,Sarthe,14,Pays de la Loire,H2b,Inconnu
672,673,2022,8711,4,2488642,285.6895878773964,"(46.6359566, -1.1706004)",14.72724813996568,Normale,7,2,287,BOURNEZEAU,49,Vendée,14,Pays de la Loire,H2b,Inconnu
673,674,2022,4436,3,585280,131.93868349864744,"(46.7612887, -1.8397386)",13.279847352767105,Normale,7,1,103,COMMEQUIERS,49,Vendée,14,Pays de la Loire,H2b,Electricite
674,675,2022,4932,7,300817,60.99290348742903,"(46.88145, -1.7025043)",12.614260709692989,Normale,7,1,104,FALLERON,49,Vendée,14,Pays de la Loire,H2b,Electricite
675,676,2022,1884,3,177019,93.95912951167728,"(46.71018105, -2.34917690050466)",12.084017999522867,Normale,7,1,106,L ILE D YEU,49,Vendée,14,Pays de la Loire,H2b,Electricite
676,677,2022,6304,6,508052,80.59200507614213,"(46.7955556, -0.9252778)",13.13834105182721,Normale,7,1,357,LE BOUPERE,49,Vendée,14,Pays de la Loire,H2b,Electricite
677,678,2022,12347,4,517080,41.878998947112656,"(46.7563889, -1.685)",13.155954814332736,Normale,7,1,288,MACHE,49,Vendée,14,Pays de la Loire,H2b,Electricite
678,679,2022,2409,7,89249,37.04815276048153,"(48.1197799, -1.6038829)",11.399196699641886,Normale,7,1,42,CESSON SEVIGNE,15,Ille-et-Vilaine,7,Bretagne,H2b,Electricite
679,680,2022,345,3,53539,155.1855072463768,"(48.1113387, -1.6800198)",10.888184317074344,Normale,7,1,358,RENNES,15,Ille-et-Vilaine,7,Bretagne,H2b,Electricite
680,681,2022,6051,3,1087594,179.73789456288216,"(45.40644745, 0.15574218295893769)",13.899479394451474,Normale,7,2,359,MONTMOREAU,78,Charente,11,Nouvelle-Aquitaine,H2b,Inconnu
681,682,2022,11356,4,2304375,202.92136315604083,"(45.9112189, -1.2619116)",14.6503204819276,Normale,7,2,360,DOLUS D OLERON,50,Charente-Maritime,11,Nouvelle-Aquitaine,H2b,Inconnu
682,683,2022,3661,3,462993,126.466266047528,"(45.753056, -0.506111)",13.04546937402112,Normale,7,2,361,SAINT CESAIRE,50,Charente-Maritime,11,Nouvelle-Aquitaine,H2b,Inconnu
683,684,2022,10611,3,1905564,179.5838281029121,"(46.1491638, -1.3115373)",14.460289110495944,Normale,7,1,238,SAINTE MARIE DE RE,50,Charente-Maritime,11,Nouvelle-Aquitaine,H2b,Electricite
684,685,2022,15898,3,1922751,120.94294879859102,"(46.8207452, -0.6672118)",14.46926805109559,Normale,7,2,362,CERIZAY,51,Deux-Sèvres,11,Nouvelle-Aquitaine,H2b,Inconnu
685,686,2022,5862,4,1144266,195.2006141248721,"(46.2652441, -0.0103871)",13.950274815298688,Normale,7,2,363,LEZAY,51,Deux-Sèvres,11,Nouvelle-Aquitaine,H2b,Inconnu
686,687,2022,1718,3,100167,58.30442374854482,"(46.6815502, 0.5695724)",11.514604055348784,Normale,7,1,113,BONNEUIL MATOURS,52,Vienne,11,Nouvelle-Aquitaine,H2b,Electricite
687,688,2022,4511,3,1145701,253.9793837286633,"(48.8924273, 2.2071267)",13.95152810753787,Normale,8,1,364,NANTERRE,19,Hauts-de-Seine,3,Île-de-France,H2c,Electricite
688,689,2022,1473,5,80613,54.72708757637474,"(48.1197799, -1.6038829)",11.297427610681568,Normale,8,1,42,CESSON SEVIGNE,15,Ille-et-Vilaine,7,Bretagne,H2c,Electricite
689,690,2022,7937,3,1315040,165.68476754441224,"(45.41442, 0.9194243)",14.08937840181518,Normale,8,2,365,THIVIERS,31,Dordogne,11,Nouvelle-Aquitaine,H2c,Inconnu
690,691,2022,10007,4,3565823,356.3328669931048,"(45.036048, -0.7575952)",15.086905721167597,Normale,8,2,366,AVENSAN,32,Gironde,11,Nouvelle-Aquitaine,H2c,Inconnu
691,692,2022,1300,18,75886,58.37384615384615,"(45.4329646, -1.1073562304622029)",11.237000670716606,Normale,8,1,246,GRAYAN ET L HOPITAL,32,Gironde,11,Nouvelle-Aquitaine,H2c,Electricite
692,693,2022,24225,4,1617649,66.77601651186791,"(44.8405364, -0.7761489)",14.29648503676075,Normale,8,1,367,MARTIGNAS SUR JALLE,32,Gironde,11,Nouvelle-Aquitaine,H2c,Electricite
693,694,2022,6450,3,1289066,199.8551937984496,"(45.0816918, -0.4956194)",14.069429258848237,Normale,8,2,117,PUGNAC,32,Gironde,11,Nouvelle-Aquitaine,H2c,Inconnu
694,695,2022,8100,3,514598,63.53061728395062,"(48.6981206, -1.3080672)",13.151143235570997,Normale,8,1,118,SAINT BRICE,32,Gironde,11,Nouvelle-Aquitaine,H2c,Electricite
695,696,2022,5318,3,1829666,344.0515231289959,"(44.2125451, -0.9189952)",14.419644541046448,Normale,8,2,368,LABOUHEYRE,53,Landes,11,Nouvelle-Aquitaine,H2c,Inconnu
696,697,2022,7369,3,621627,84.35703623286742,"(43.8489264, -1.3566675)",13.340097122066124,Normale,8,1,119,MOLIETS ET MAA,53,Landes,11,Nouvelle-Aquitaine,H2c,Electricite
697,698,2022,2607,3,182126,69.86037591100882,"(44.3080279, -0.7777106)",12.11245952490598,Normale,8,1,120,PISSOS,53,Landes,11,Nouvelle-Aquitaine,H2c,Electricite
698,699,2022,2748,4,362107,131.77110625909754,"(44.1495035, -0.7377402)",12.799697788854058,Normale,8,1,292,SABRES,53,Landes,11,Nouvelle-Aquitaine,H2c,Electricite
699,700,2022,12158,3,1855847,152.6441026484619,"(43.2910849, -0.3117531)",14.433852292422854,Normale,8,1,369,IDRON,55,Pyrénées-Atlantiques,11,Nouvelle-Aquitaine,H2c,Electricite
700,701,2022,2422,3,211114,87.16515276630884,"(43.4127204, -0.6200209)",12.260158287683415,Normale,8,1,370,LACQ,55,Pyrénées-Atlantiques,11,Nouvelle-Aquitaine,H2c,Electricite
701,702,2022,7960,8,658811,82.76520100502512,"(43.4831925, -1.3902495)",13.39819349205598,Normale,8,1,122,LAHONCE,55,Pyrénées-Atlantiques,11,Nouvelle-Aquitaine,H2c,Electricite
702,703,2022,5477,3,401958,73.39017710425415,"(43.4473904, -0.4694066)",12.904105372350068,Normale,8,1,371,MAZEROLLES,55,Pyrénées-Atlantiques,11,Nouvelle-Aquitaine,H2c,Electricite
