annee_consommation,zone_climatique,code_region,nom_region,code_departement,nom_departement,nom_commune,vecteur_energie,consommation_declaree
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,ALLEVARD,Inconnu,1878677
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,ANJOU,Inconnu,802465
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,AURIS,Inconnu,219700
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,AUTRANS MEAUDRE EN VERCORS,Inconnu,1098207
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,BEAUCROISSANT,Inconnu,286255
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,BIVIERS,Inconnu,2854665
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,BRESSON,Inconnu,2326267
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,CHABONS,Inconnu,281838
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,CHARANCIEU,Inconnu,431521
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,COLOMBE,Inconnu,2251238
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,CORPS,Inconnu,268989
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,CORRENCON EN VERCORS,Inconnu,1194867
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,CROLLES,Inconnu,404624
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,ECLOSE BADINIERES,Inconnu,167950
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,FROGES,Inconnu,2236955
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,GIERES,Inconnu,457798
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,GONCELIN,Inconnu,715652
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,JARDIN,Inconnu,417480
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,LA SURE EN CHARTREUSE,Inconnu,1463748
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,LANS EN VERCORS,Inconnu,577293
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,LE BOURG D OISANS,Inconnu,407645
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,LES ABRETS EN DAUPHINE,Inconnu,979551
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,LIVET ET GAVET,Inconnu,185917
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,MOIRANS,Inconnu,96269
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,MONTALIEU VERCIEU,Inconnu,919264
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,MORESTEL,Inconnu,222737
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,NOYAREY,Inconnu,2135542
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,PLATEAU DES PETITES ROCHES,Inconnu,221299
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,PONT EN ROYANS,Inconnu,1274319
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,REAUMONT,Inconnu,164619
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,REVENTIN VAUGRIS,Inconnu,497429
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,ROCHETOIRIN,Inconnu,154069
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,ROUSSILLON,Inconnu,3962138
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT BARTHELEMY,Inconnu,1410881
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT CLAIR DE LA TOUR,Inconnu,1431121
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT CLAIR DU RHONE,Inconnu,291223
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT GEORGES DE COMMIERS,Inconnu,956337
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT HILAIRE DU ROSIER,Inconnu,665419
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT JOSEPH DE RIVIERE,Inconnu,566083
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT LATTIER,Inconnu,157043
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT MARTIN D URIAGE,Inconnu,3005230
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT MAURICE EN TRIEVES,Inconnu,189302
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT MAURICE L EXIL,Inconnu,1839973
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT PIERRE DE CHARTREUSE,Inconnu,306123
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT SAVIN,Inconnu,1076532
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SAINT VINCENT DE MERCUZE,Inconnu,151454
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,SOLEYMIEU,Inconnu,7469327
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,VENOSC,Inconnu,423080
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,VIENNE,Inconnu,1349200
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,VINAY,Inconnu,288948
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,VOIRON,Inconnu,541411
2021,H1c,84,Auvergne-Rhône-Alpes,38,Isère,VOUREY,Inconnu,834610
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,BELMONT DE LA LOIRE,Inconnu,807683
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,BRIENNON,Inconnu,1129912
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,CHAMPDIEU,Inconnu,892882
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,CIVENS,Inconnu,148498
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,COMMELLE VERNAY,Inconnu,896987
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,EPERCIEUX SAINT PAUL,Inconnu,814992
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,FARNAY,Inconnu,140256
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,FONTANES,Inconnu,128680
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,JONZIEUX,Inconnu,236207
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,LE BESSAT,Inconnu,228014
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,LES SALLES,Inconnu,1282032
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,MARLHES,Inconnu,908314
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,NANDAX,Inconnu,1668872
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,NEULISE,Inconnu,220766
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,PRECIEUX,Inconnu,2553545
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,REGNY,Inconnu,1446928
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,ROZIER EN DONZY,Inconnu,201537
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT BONNET LES OULES,Inconnu,1267432
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT CYPRIEN,Inconnu,1831149
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT GENEST LERPT,Inconnu,2442795
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT GERMAIN LAVAL,Inconnu,614085
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT JEAN SOLEYMIEUX,Inconnu,789062
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT JUST LA PENDUE,Inconnu,975477
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT JUST SAINT RAMBERT,Inconnu,399714
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT PAUL EN JAREZ,Inconnu,1491473
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,SAINT SAUVEUR EN RUE,Inconnu,1290571
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,UNIEUX,Inconnu,1125079
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,USSON EN FOREZ,Inconnu,1085533
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,VERRIERES EN FOREZ,Inconnu,936758
2021,H1c,84,Auvergne-Rhône-Alpes,42,Loire,VOUGY,Inconnu,1099312
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,AIGUILHE,Inconnu,2847236
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,BAINS,Inconnu,1197031
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,CAYRES,Inconnu,1111841
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,CHADRAC,Inconnu,1875532
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,CHANALEILLES,Inconnu,295700
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,COHADE,Inconnu,1206613
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,CUSSAC SUR LOIRE,Inconnu,678911
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,DUNIERES,Inconnu,1245926
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,FONTANNES,Inconnu,1766420
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,LA CHAISE DIEU,Inconnu,1004098
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,LAVOUTE SUR LOIRE,Inconnu,1466520
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,LEMPDES SUR ALLAGNON,Inconnu,113547
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,PONT SALOMON,Inconnu,280219
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,RETOURNAC,Inconnu,871617
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,SAINT PRIVAT DU DRAGON,Inconnu,108699
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,SOLIGNAC SUR LOIRE,Inconnu,1054987
2021,H1c,84,Auvergne-Rhône-Alpes,43,Haute-Loire,VERGONGHEON,Inconnu,213277
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,AMBERT,Inconnu,5552085
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,AULNAT,Inconnu,154900
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,AYDAT,Inconnu,559178
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,BLANZAT,Inconnu,711682
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,CHAMBARON SUR MORGE,Inconnu,2306496
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,CHANONAT,Inconnu,171994
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,CHAPPES,Inconnu,367101
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,CUNLHAT,Inconnu,278274
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,DORAT,Inconnu,103499
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,EGLISENEUVE PRES BILLOM,Inconnu,148277
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,JOB,Inconnu,980167
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,LA BOURBOULE,Inconnu,269499
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,LA TOUR D AUVERGNE,Inconnu,517145
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,LE BROC,Inconnu,660412
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,LES ANCIZES COMPS,Inconnu,882601
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,MANZAT,Inconnu,543262
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,MARINGUES,Inconnu,913477
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,MONT DORE,Inconnu,3076529
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,MURAT LE QUAIRE,Inconnu,1105960
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,PONTGIBAUD,Inconnu,466233
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,ROCHEFORT MONTAGNE,Inconnu,786907
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,ROYAT,Inconnu,3062061
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,SAINT GENES CHAMPANELLE,Inconnu,1047247
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,SAINT GERVAIS D AUVERGNE,Inconnu,1400060
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,SAINT GERVAIS SOUS MEYMONT,Inconnu,309040
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,SAINT JEAN D HEURS,Inconnu,1401320
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,SAINT JEAN DES OLLIERES,Inconnu,691626
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,SAINT OURS,Inconnu,578661
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,SAINT SATURNIN,Inconnu,607723
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,TALLENDE,Inconnu,195722
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,VERTAIZON,Inconnu,376123
2021,H1c,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,VISCOMTAT,Inconnu,113198
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,AVEIZE,Inconnu,4653452
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,BRUSSIEU,Inconnu,461308
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,CHAZAY D AZERGUES,Inconnu,495663
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,DARDILLY,Inconnu,651446
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,ECHALAS,Inconnu,752698
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,EVEUX,Inconnu,847139
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,FEYZIN,Inconnu,794108
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,FLEURIEU SUR SAONE,Inconnu,427447
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,FONTAINES SUR SAONE,Inconnu,777708
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,GENAS,Inconnu,251559
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,GRANDRIS,Inconnu,2251920
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,GREZIEU LA VARENNE,Inconnu,2599935
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,LAMURE SUR AZERGUES,Inconnu,18918
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,LARAJASSE,Inconnu,353445
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,LE PERREON,Inconnu,248834
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,LES CHERES,Inconnu,1078740
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,LETRA,Inconnu,1146196
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,MARCILLY D AZERGUES,Inconnu,185570
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,MONTMELAS SAINT SORLIN,Inconnu,952669
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,PIERRE BENITE,Inconnu,71822233
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,ROCHETAILLEE SUR SAONE,Inconnu,602660
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAIN BEL,Inconnu,1341000
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINT GENIS LES OLLIERES,Inconnu,1192689
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINT GEORGES DE RENEINS,Inconnu,812274
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINT IGNY DE VERS,Inconnu,1160331
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINT JEAN LA BUSSIERE,Inconnu,585450
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINT JULIEN,Inconnu,200639
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINT LAURENT D AGNY,Inconnu,1280672
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINT ROMAIN DE POPEY,Inconnu,195054
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINTE COLOMBE,Inconnu,6323447
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SAINTE CONSORCE,Inconnu,420729
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SARCEY,Inconnu,713706
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,SOLAIZE,Inconnu,258901
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,TALUYERS,Inconnu,1205437
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,THIZY LES BOURGS,Inconnu,327347
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,VAL D OINGT,Inconnu,1313034
2021,H1c,84,Auvergne-Rhône-Alpes,69,Rhône,VENISSIEUX,Inconnu,1321617
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,AILLON LE JEUNE,Inconnu,490616
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,BARBY,Inconnu,416152
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,BEAUFORT,Inconnu,574985
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,BOURDEAU,Inconnu,173936
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,BOZEL,Inconnu,773897
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,BRIDES LES BAINS,Inconnu,214210
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,BRISON SAINT INNOCENT,Inconnu,1014293
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,CEVINS,Inconnu,251501
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,CHAMOUX SUR GELON,Inconnu,539884
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,CREST VOLAND,Inconnu,412678
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,CRUET,Inconnu,118558
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,DETRIER,Inconnu,383262
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,DOMESSIN,Inconnu,332997
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,FLUMET,Inconnu,291536
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,HAUTELUCE,Inconnu,1272593
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,HERY SUR UGINE,Inconnu,391424
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,LA BRIDOIRE,Inconnu,2151145
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,LA CHAMBRE,Inconnu,705494
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,LA PLAGNE TARENTAISE,Inconnu,1622548
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,LA RAVOIRE,Inconnu,1743270
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,LE CHATELARD,Inconnu,1231517
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,LES ECHELLES,Inconnu,498047
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,MODANE,Inconnu,1080997
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,MONTAGNOLE,Inconnu,367985
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,MONTAILLEUR,Inconnu,257577
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,MONTCEL,Inconnu,191366
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,MONTVALEZAN,Inconnu,6336504
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,MYANS,Inconnu,153554
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,NANCES,Inconnu,429131
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,NOVALAISE,Inconnu,2001385
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,PLANCHERINE,Inconnu,267933
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,SAINT FRANCOIS LONGCHAMP,Inconnu,211733
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,SAINT JEOIRE PRIEURE,Inconnu,1444090
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,SAINT PAUL SUR ISERE,Inconnu,1161244
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,SAINT PIERRE D ALBIGNY,Inconnu,381611
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,SAINT SORLIN D ARVES,Inconnu,97159
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,SAINT VITAL,Inconnu,106720
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,SAINTE MARIE DE CUINES,Inconnu,1410402
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,SALINS FONTAINE,Inconnu,482151
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,TIGNES,Inconnu,1764348
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,TOURNON,Inconnu,158728
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,VAL CENIS,Inconnu,439718
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,VALLOIRE,Inconnu,882143
2021,H1c,84,Auvergne-Rhône-Alpes,73,Savoie,VERRENS ARVEY,Inconnu,113493
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,ANNECY LE VIEUX,Inconnu,592251
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,AYSE,Inconnu,1873493
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,BERNEX,Inconnu,409053
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,BONNE,Inconnu,3112065
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,BONS EN CHABLAIS,Inconnu,1173653
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,CHAPEIRY,Inconnu,52480
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,CHATEL,Inconnu,247258
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,CHAUMONT,Inconnu,477660
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,CHENE EN SEMINE,Inconnu,109050
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,COMBLOUX,Inconnu,917494
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,CONTAMINE SUR ARVE,Inconnu,1676195
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,FAVERGES SEYTHENEX,Inconnu,1605858
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,FILLIERE,Inconnu,1627834
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,FRANGY,Inconnu,1195570
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,GROISY,Inconnu,1654622
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,HABERE POCHE,Inconnu,360302
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,LA BALME DE THUY,Inconnu,94494
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,LA CHAPELLE D ABONDANCE,Inconnu,1678681
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,LA ROCHE SUR FORON,Inconnu,701373
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,LE GRAND BORNAND,Inconnu,843330
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,LES HOUCHES,Inconnu,1234664
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,MACHILLY,Inconnu,150883
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,MANIGOD,Inconnu,474819
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,MARIN,Inconnu,2049176
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,MEYTHET,Inconnu,1276322
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,PRAZ SUR ARLY,Inconnu,907914
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,SAINT JEAN D AULPS,Inconnu,1292031
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,SAINT JEAN DE SIXT,Inconnu,888835
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,SAINT JEOIRE,Inconnu,1514668
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,SAINT LAURENT,Inconnu,161993
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,SAINT PAUL EN CHABLAIS,Inconnu,962036
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,SCIENTRIER,Inconnu,366372
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,SCIEZ,Inconnu,2143651
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,SIXT FER A CHEVAL,Inconnu,208213
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,THOLLON LES MEMISES,Inconnu,57172
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,VALLEIRY,Inconnu,313818
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,VILLAZ,Inconnu,2273965
2021,H1c,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,VIUZ EN SALLAZ,Inconnu,1467700
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,BARATIER,Inconnu,418687
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,CROTS,Inconnu,564784
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,EMBRUN,Inconnu,524694
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,GUILLESTRE,Inconnu,441446
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,L ARGENTIERE LA BESSEE,Inconnu,855946
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,LA FARE EN CHAMPSAUR,Inconnu,990698
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,LARAGNE MONTEGLIN,Inconnu,1476505
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,LES ORRES,Inconnu,461253
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,PUY SAINT VINCENT,Inconnu,1702914
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,RISOUL,Inconnu,288102
2021,H1c,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,SAINT BONNET EN CHAMPSAUR,Inconnu,577364
