annee_consommation,zone_climatique,nom_region,nom_departement,nom_commune,nombre_declaration,surface_declaree,consommation_declaree,vecteur_energie,coordonnees_gps,densite_energetique,consommation_log,consommation_etat
2022,H1a,Hauts-de-France,Nord,BOESCHEPE,3,3620,283227,Electricite,"(50.8002738, 2.6916326)",78.23950276243094,12.554007505970876,Normale
2022,H1a,Hauts-de-France,Nord,WAZIERS,5,22329,2386977,Electricite,"(50.385206, 3.1079103)",106.90030901518205,14.685538688688633,Normale
2022,H1a,Hauts-de-France,Oise,AGNETZ,4,5701,389269,Electricite,"(49.3829563, 2.3845656)",68.28082792492545,12.872028469236923,Normale
2022,H1a,Hauts-de-France,Oise,LA CHAPELLE EN SERVAL,4,12896,3146087,Inconnu,"(49.122, 2.52775)",243.95835918114145,14.961670334237123,Normale
2022,H1a,Hauts-de-France,Oise,LE PLESSIS BELLEVILLE,6,21893,3612276,Inconnu,"(49.0972552, 2.7572516)",164.99684830767825,15.099848879393637,Normale
2022,H1a,Hauts-de-France,Pas-de-Calais,FRESNES LES MONTAUBAN,13,4312,284748,Electricite,"(50.3329457, 2.9304367)",66.03617810760667,12.55936336945076,Normale
2022,H1a,Hauts-de-France,Pas-de-Calais,PERNES,3,9068,1059626,Inconnu,"(50.4841033, 2.410749)",116.85333039258933,13.873427517369112,Normale
2022,H1a,Hauts-de-France,Somme,CHAULNES,7,42241,2964323,Inconnu,"(49.8185412, 2.7993371)",70.17643995170569,14.902159571164912,Normale
2022,H1a,Grand-Est,Marne,BETHENY,4,16741,733385,Electricite,"(49.2845383, 4.0535127)",43.80771757959501,13.50542744526345,Normale
2022,H1a,Bretagne,Ille-et-Vilaine,NOYAL SUR VILAINE,3,46525,8697023,Electricite,"(48.1140789, -1.5234735)",186.93225147770016,15.978491456140361,Normale
2022,H1a,Bretagne,Morbihan,CARENTOIR,3,17731,7635082,Electricite,"(47.81775695, -2.1362362244234725)",430.60639557836555,15.848264367564648,Anormale
2022,H1b,Centre-Val de Loire,Loiret,PITHIVIERS LE VIEIL,3,10470,1669817,Inconnu,"(48.1637984, 2.2071788)",159.48586437440306,14.328225196418035,Normale
2022,H1b,Bourgogne-Franche-Comté,Nièvre,CHATEAU CHINON VILLE,3,4527,1616815,Inconnu,"(47.0643977, 3.9330028)",357.1493262646344,14.295969341113626,Normale
2022,H1b,Bourgogne-Franche-Comté,Yonne,L ISLE SUR SEREIN,4,5481,784209,Inconnu,"(47.5867959, 4.0031886)",143.0777230432403,13.572432120608083,Normale
2022,H1b,Bourgogne-Franche-Comté,Yonne,SAINT GEORGES SUR BAULCHE,4,1564,541524,Inconnu,"(47.8048527, 3.5312159)",346.2429667519182,13.202144512409179,Normale
2022,H1b,Bourgogne-Franche-Comté,Yonne,VENOY,4,6023,2126146,Electricite,"(47.8063973, 3.6369415)",353.0044828158725,14.569821979425965,Normale
2022,H1b,Grand-Est,Meurthe-et-Moselle,CONFLANS EN JARNISY,4,3857,255070,Electricite,"(49.1664802, 5.8564321)",66.13170858179933,12.449297216758291,Normale
2022,H1b,Grand-Est,Meuse,ETAIN,3,6147,764056,Inconnu,"(49.21335, 5.6363489)",124.29738083618025,13.546397672695512,Normale
2022,H1b,Grand-Est,Moselle,ARS LAQUENEXY,4,2417,134994,Electricite,"(49.0945915, 6.2726417)",55.85188249896566,11.812993019697641,Normale
2022,H1b,Grand-Est,Moselle,LE BAN SAINT MARTIN,4,1420,178805,Electricite,"(49.122521, 6.1511577)",125.91901408450704,12.094056698205506,Normale
2022,H1b,Grand-Est,Moselle,OGY MONTOY FLANVILLE,3,8581,1801208,Inconnu,"(49.11616065, 6.296214757128745)",209.90653769956882,14.403968664065959,Normale
2022,H1b,Grand-Est,Bas-Rhin,ROPPENHEIM,21,6781,1219374,Electricite,"(48.8440817, 8.0545977)",179.82215012535025,14.013848990359513,Normale
2022,H1b,Grand-Est,Bas-Rhin,SOULTZ SOUS FORETS,3,9120,2562697,Inconnu,"(48.9374463, 7.8842704)",280.9974780701754,14.756571167736443,Normale
2022,H1b,Grand-Est,Haut-Rhin,HABSHEIM,3,5846,1029849,Inconnu,"(47.7286566, 7.4164754)",176.16301744782757,13.844923718532623,Normale
2022,H1b,Grand-Est,Vosges,DINOZE,3,6042,1300897,Inconnu,"(48.1407, 6.4769)",215.3090036411784,14.078565353191282,Normale
2022,H1b,Occitanie,Tarn,ALBI,3,7570,753224,Electricite,"(43.9277552, 2.147899)",99.50118890356671,13.53211926692965,Normale
2022,H1c,Bourgogne-Franche-Comté,Côte-dOr,LOSNE,3,2383,468493,Inconnu,"(47.0980995, 5.2642337)",196.59798573227025,13.057278573748297,Normale
2022,H1c,Bourgogne-Franche-Comté,Doubs,GENEUILLE,3,7732,1165638,Inconnu,"(47.3232842, 5.971252)",150.75504397309882,13.96877999246605,Normale
2022,H1c,Bourgogne-Franche-Comté,Doubs,VALDAHON,3,3373,540317,Electricite,"(47.1506866, 6.3414396)",160.18885265342425,13.199913134102328,Normale
2022,H1c,Auvergne-Rhône-Alpes,Ain,NEYRON,5,2091,169253,Electricite,"(45.8146254, 4.9317746)",80.94356767097082,12.03915582417324,Normale
2022,H1c,Auvergne-Rhône-Alpes,Cantal,ANDELAT,6,8275,582662,Electricite,"(45.0600807, 3.0621933)",70.41232628398791,13.275364253603529,Normale
2022,H1c,Auvergne-Rhône-Alpes,Isère,ALLEVARD,3,5234,1005253,Inconnu,"(45.3934726, 6.0744406)",192.06209400076423,13.820750803861278,Normale
2022,H1c,Auvergne-Rhône-Alpes,Isère,BRESSON,3,8099,2350185,Inconnu,"(45.1374486, 5.7475831)",290.182121249537,14.6700050319244,Normale
2022,H1c,Auvergne-Rhône-Alpes,Isère,DOMARIN,5,11051,1831428,Electricite,"(45.5858, 5.2449)",165.72509275178717,14.420607094410817,Normale
2022,H1c,Auvergne-Rhône-Alpes,Isère,SAINT SAUVEUR,4,13987,2017137,Inconnu,"(49.9380929, 2.2120112)",144.2151283334525,14.517190233039146,Normale
2022,H1c,Auvergne-Rhône-Alpes,Loire,CHAVANAY,3,11138,2042165,Electricite,"(45.4140776, 4.7297216)",183.3511402406177,14.52952156725281,Normale
2022,H1c,Auvergne-Rhône-Alpes,Haute-Loire,CRAPONNE SUR ARZON,7,10471,1392526,Inconnu,"(45.3317039, 3.8459302)",132.9888262821125,14.146630640182675,Normale
2022,H1c,Auvergne-Rhône-Alpes,Puy-de-Dôme,LA BOURBOULE,3,5670,1190200,Inconnu,"(45.5892481, 2.7401614)",209.91181657848324,13.989632758387462,Normale
2022,H1c,Auvergne-Rhône-Alpes,Rhône,SATHONAY VILLAGE,3,4864,229727,Electricite,"(45.8318096, 4.8789977)",47.23005756578947,12.34465127937621,Normale
2022,H1c,Auvergne-Rhône-Alpes,Rhône,SAVIGNY,3,13773,909704,Inconnu,"(49.0491048, -1.3392101)",66.04980759456909,13.720875650112516,Normale
2022,H1c,Auvergne-Rhône-Alpes,Savoie,DULLIN,5,2706,175208,Electricite,"(45.5531763, 5.743894)",64.7479674796748,12.073734826028055,Normale
2022,H1c,Auvergne-Rhône-Alpes,Savoie,MERY,3,5910,349669,Electricite,"(45.642997, 5.9375217)",59.16565143824027,12.764745131553353,Normale
2022,H1c,Auvergne-Rhône-Alpes,Savoie,VAL CENIS,3,8435,1207735,Inconnu,"(45.2768658, 6.8170409)",143.18138707765263,14.004258090546529,Normale
2022,H1c,Auvergne-Rhône-Alpes,Haute-Savoie,ALLONZIER LA CAILLE,5,13174,3231583,Electricite,"(46.0001467, 6.1185532)",245.30006072567178,14.988482977467623,Normale
2022,H1c,Auvergne-Rhône-Alpes,Haute-Savoie,CHAMPANGES,4,1746,92234,Electricite,"(46.3702238, 6.5524965)",52.82588774341352,11.43209494705568,Normale
2022,H1c,Auvergne-Rhône-Alpes,Haute-Savoie,DOMANCY,3,7408,1977075,Electricite,"(45.9126189, 6.6490124)",266.88377429805615,14.497129543497842,Normale
2022,H1c,Auvergne-Rhône-Alpes,Haute-Savoie,JUVIGNY,5,1946,408715,Electricite,"(49.4483333, 3.3191667)",210.02826310380266,12.920775817305781,Normale
2022,H1c,Provence-Alpes-Côte d'Azur,Hautes-Alpes,VEYNES,3,5601,1585294,Inconnu,"(44.5349009, 5.8244718)",283.03767184431354,14.27628106784918,Normale
2022,H1c,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,NICE,5,7885,2734025,Electricite,"(43.7009358, 7.2683912)",346.73747622067214,14.821285806096453,Normale
2022,H2a,Île-de-France,Hauts-de-Seine,CLICHY,3,9550,153209,Electricite,"(48.9026, 2.30551)",16.04282722513089,11.939564808309798,Normale
2022,H2a,Normandie,Manche,TOLLEVAST,5,14391,1282075,Electricite,"(49.5737038, -1.6256545)",89.08866652769092,14.063991197076916,Normale
2022,H2a,Normandie,Manche,TREAUVILLE,5,1314,115539,Electricite,"(49.5314276, -1.812071)",87.92922374429224,11.657372069335256,Normale
2022,H2a,Hauts-de-France,Aisne,SAINT QUENTIN,3,312,15699,Electricite,"(49.8465253, 3.2876843)",50.31730769230769,9.6614159913364,Normale
2022,H2a,Bretagne,Côtes-d'Armor,PLESTAN,3,7680,536461,Electricite,"(48.42374, -2.4479)",69.85169270833333,13.192751009094227,Normale
2022,H2a,Bretagne,Côtes-d'Armor,PLOULEC H,4,7121,1316115,Inconnu,"(48.7179229, -3.5014976)",184.82165426204185,14.090195532879434,Normale
2022,H2a,Bretagne,Finistère,DAOULAS,4,4509,1007601,Inconnu,"(48.3615618, -4.259431)",223.46440452428476,13.823083808373271,Normale
2022,H2a,Bretagne,Finistère,LANDUDEC,7,4134,896637,Electricite,"(48.0, -4.3357542)",216.8933236574746,13.706407492138629,Normale
2022,H2a,Bretagne,Finistère,LOCRONAN,3,1950,116021,Electricite,"(48.0984894, -4.2077026)",59.49794871794872,11.661535107278647,Normale
2022,H2a,Bretagne,Finistère,PLUGUFFAN,4,4164,389121,Electricite,"(47.9805233, -4.1785594)",93.44884726224784,12.871648198109307,Normale
2022,H2a,Bretagne,Ille-et-Vilaine,BEDEE,6,14277,1995728,Inconnu,"(48.1799946, -1.9448081)",139.78622960005603,14.50651995509267,Normale
2022,H2a,Bretagne,Ille-et-Vilaine,BREAL SOUS MONTFORT,3,9427,1654333,Inconnu,"(48.0513567, -1.867686)",175.48880874085074,14.318909068883455,Normale
2022,H2a,Bretagne,Ille-et-Vilaine,CANCALE,3,14622,2615078,Inconnu,"(48.6771721, -1.8506953)",178.8454383805225,14.776804865349886,Normale
2022,H2a,Bretagne,Morbihan,ARZON,3,5054,1095409,Electricite,"(47.5478899, -2.8916167)",216.7409972299169,13.906639280375353,Normale
2022,H2a,Bretagne,Morbihan,CRACH,3,7863,1565965,Inconnu,"(47.6166941, -3.0011326)",199.15617448810886,14.26401344393065,Normale
2022,H2a,Bretagne,Morbihan,MOREAC,5,22565,7252200,Electricite,"(47.9199666, -2.8203462)",321.3915355639264,15.796815566964787,Normale
2022,H2b,Île-de-France,Yvelines,VELIZY VILLACOUBLAY,3,431,59216,Electricite,"(48.7809496, 2.1900052)",137.39211136890953,10.988963941811097,Normale
2022,H2b,Centre-Val de Loire,Indre-et-Loire,NAZELLES NEGRON,3,3072,397378,Electricite,"(47.4319865, 0.953293)",129.35481770833334,12.89264576422095,Normale
2022,H2b,Pays de la Loire,Loire-Atlantique,LA PLAINE SUR MER,3,4236,799413,Inconnu,"(47.1381083, -2.1915862)",188.71883852691218,13.591634238240859,Normale
2022,H2b,Pays de la Loire,Loire-Atlantique,MOUZEIL,6,4086,177248,Electricite,"(47.4484305, -1.3485691)",43.379344101811064,12.085310802629516,Normale
2022,H2b,Pays de la Loire,Mayenne,CHARCHIGNE,3,4987,710255,Electricite,"(48.4177718, -0.4079045)",142.42129536795667,13.473380747410426,Normale
2022,H2b,Pays de la Loire,Sarthe,ROEZE SUR SARTHE,3,6001,1543351,Inconnu,"(47.8933701, 0.0683017)",257.1823029495084,14.24946723235356,Normale
2022,H2b,Pays de la Loire,Vendée,BOURNEZEAU,4,8711,2488642,Inconnu,"(46.6359566, -1.1706004)",285.6895878773964,14.72724813996568,Normale
2022,H2b,Pays de la Loire,Vendée,COMMEQUIERS,3,4436,585280,Electricite,"(46.7612887, -1.8397386)",131.93868349864744,13.279847352767105,Normale
2022,H2b,Pays de la Loire,Vendée,FALLERON,7,4932,300817,Electricite,"(46.88145, -1.7025043)",60.99290348742903,12.614260709692987,Normale
2022,H2b,Pays de la Loire,Vendée,L ILE D YEU,3,1884,177019,Electricite,"(46.71018105, -2.34917690050466)",93.95912951167728,12.084017999522867,Normale
2022,H2b,Pays de la Loire,Vendée,LE BOUPERE,6,6304,508052,Electricite,"(46.7955556, -0.9252778)",80.59200507614213,13.13834105182721,Normale
2022,H2b,Pays de la Loire,Vendée,MACHE,4,12347,517080,Electricite,"(46.7563889, -1.685)",41.878998947112656,13.155954814332736,Normale
2022,H2b,Bretagne,Ille-et-Vilaine,CESSON SEVIGNE,7,2409,89249,Electricite,"(48.1197799, -1.6038829)",37.04815276048153,11.399196699641886,Normale
2022,H2b,Bretagne,Ille-et-Vilaine,RENNES,3,345,53539,Electricite,"(48.1113387, -1.6800198)",155.1855072463768,10.888184317074343,Normale
2022,H2b,Nouvelle-Aquitaine,Charente,MONTMOREAU,3,6051,1087594,Inconnu,"(45.40644745, 0.15574218295893769)",179.73789456288216,13.899479394451474,Normale
2022,H2b,Nouvelle-Aquitaine,Charente-Maritime,DOLUS D OLERON,4,11356,2304375,Inconnu,"(45.9112189, -1.2619116)",202.92136315604085,14.650320481927599,Normale
2022,H2b,Nouvelle-Aquitaine,Charente-Maritime,SAINT CESAIRE,3,3661,462993,Inconnu,"(45.753056, -0.506111)",126.466266047528,13.04546937402112,Normale
2022,H2b,Nouvelle-Aquitaine,Charente-Maritime,SAINTE MARIE DE RE,3,10611,1905564,Electricite,"(46.1491638, -1.3115373)",179.58382810291207,14.460289110495943,Normale
2022,H2b,Nouvelle-Aquitaine,Deux-Sèvres,CERIZAY,3,15898,1922751,Inconnu,"(46.8207452, -0.6672118)",120.94294879859102,14.46926805109559,Normale
2022,H2b,Nouvelle-Aquitaine,Deux-Sèvres,LEZAY,4,5862,1144266,Inconnu,"(46.2652441, -0.0103871)",195.20061412487206,13.950274815298688,Normale
2022,H2b,Nouvelle-Aquitaine,Vienne,BONNEUIL MATOURS,3,1718,100167,Electricite,"(46.6815502, 0.5695724)",58.30442374854482,11.514604055348784,Normale
2022,H2c,Île-de-France,Hauts-de-Seine,NANTERRE,3,4511,1145701,Electricite,"(48.8924273, 2.2071267)",253.97938372866327,13.95152810753787,Normale
2022,H2c,Bretagne,Ille-et-Vilaine,CESSON SEVIGNE,5,1473,80613,Electricite,"(48.1197799, -1.6038829)",54.72708757637474,11.297427610681567,Normale
2022,H2c,Nouvelle-Aquitaine,Dordogne,THIVIERS,3,7937,1315040,Inconnu,"(45.41442, 0.9194243)",165.68476754441224,14.08937840181518,Normale
2022,H2c,Nouvelle-Aquitaine,Gironde,AVENSAN,4,10007,3565823,Inconnu,"(45.036048, -0.7575952)",356.3328669931048,15.086905721167595,Normale
2022,H2c,Nouvelle-Aquitaine,Gironde,GRAYAN ET L HOPITAL,18,1300,75886,Electricite,"(45.4329646, -1.1073562304622029)",58.37384615384615,11.237000670716606,Normale
2022,H2c,Nouvelle-Aquitaine,Gironde,MARTIGNAS SUR JALLE,4,24225,1617649,Electricite,"(44.8405364, -0.7761489)",66.77601651186791,14.29648503676075,Normale
2022,H2c,Nouvelle-Aquitaine,Gironde,PUGNAC,3,6450,1289066,Inconnu,"(45.0816918, -0.4956194)",199.85519379844962,14.069429258848235,Normale
2022,H2c,Nouvelle-Aquitaine,Gironde,SAINT BRICE,3,8100,514598,Electricite,"(48.6981206, -1.3080672)",63.53061728395062,13.151143235570995,Normale
2022,H2c,Nouvelle-Aquitaine,Landes,LABOUHEYRE,3,5318,1829666,Inconnu,"(44.2125451, -0.9189952)",344.0515231289959,14.419644541046447,Normale
2022,H2c,Nouvelle-Aquitaine,Landes,MOLIETS ET MAA,3,7369,621627,Electricite,"(43.8489264, -1.3566675)",84.35703623286742,13.340097122066123,Normale
2022,H2c,Nouvelle-Aquitaine,Landes,PISSOS,3,2607,182126,Electricite,"(44.3080279, -0.7777106)",69.86037591100882,12.112459524905981,Normale
2022,H2c,Nouvelle-Aquitaine,Landes,SABRES,4,2748,362107,Electricite,"(44.1495035, -0.7377402)",131.77110625909754,12.799697788854058,Normale
2022,H2c,Nouvelle-Aquitaine,Pyrénées-Atlantiques,IDRON,3,12158,1855847,Electricite,"(43.2910849, -0.3117531)",152.6441026484619,14.433852292422854,Normale
2022,H2c,Nouvelle-Aquitaine,Pyrénées-Atlantiques,LACQ,3,2422,211114,Electricite,"(43.4127204, -0.6200209)",87.16515276630884,12.260158287683415,Normale
2022,H2c,Nouvelle-Aquitaine,Pyrénées-Atlantiques,LAHONCE,8,7960,658811,Electricite,"(43.4831925, -1.3902495)",82.76520100502512,13.39819349205598,Normale
2022,H2c,Nouvelle-Aquitaine,Pyrénées-Atlantiques,MAZEROLLES,3,5477,401958,Electricite,"(43.4473904, -0.4694066)",73.39017710425415,12.904105372350068,Normale
2022,H2c,Nouvelle-Aquitaine,Pyrénées-Atlantiques,PARDIES,3,3854,107034,Electricite,"(43.367242, -0.5887876)",27.772184743124026,11.580911162761323,Normale
2022,H2c,Nouvelle-Aquitaine,Pyrénées-Atlantiques,SAINT PIERRE D IRUBE,12,55496,5231814,Electricite,"(43.4731208, -1.4474527)",94.27371342078709,15.470268812166799,Normale
2022,H2c,Nouvelle-Aquitaine,Pyrénées-Atlantiques,SAUVAGNON,4,8522,633170,Electricite,"(43.404401, -0.3858932)",74.29828678713918,13.35849580682458,Normale
2022,H2c,Occitanie,Ariège,SAINT JEAN DU FALGA,12,16748,2393006,Electricite,"(43.0842576, 1.6254308)",142.88309051827085,14.688061292084727,Normale
2022,H2c,Occitanie,Ariège,VERNIOLLE,5,15028,1749433,Electricite,"(43.0794025, 1.6514261)",116.4115650785201,14.374802865013967,Normale
2022,H2c,Occitanie,Haute-Garonne,AUSSONNE,4,408,93774,Electricite,"(43.6828953, 1.31799)",229.83823529411765,11.448653574950088,Normale
2022,H2c,Occitanie,Haute-Garonne,AUZIELLE,5,2016,190101,Electricite,"(43.5415799, 1.5664791)",94.29613095238095,12.155316049199715,Normale
2022,H2c,Occitanie,Haute-Garonne,ISSUS,4,1351,81714,Electricite,"(43.4239194, 1.5059273)",60.48408586232421,11.310992862527158,Normale
2022,H2c,Occitanie,Haute-Garonne,MONDONVILLE,4,13421,1683046,Electricite,"(43.6710689, 1.2879155)",125.40391923105581,14.336116399105055,Normale
2022,H2c,Occitanie,Haute-Garonne,MONTRABE,3,4125,177817,Electricite,"(43.6425112, 1.5251637)",43.107151515151514,12.088515834283118,Normale
2022,H2c,Occitanie,Lot,CAPDENAC,5,8119,588723,Electricite,"(44.5808234, 2.0696065)",72.51176253233157,13.285712761978813,Normale
2022,H2c,Occitanie,Hautes-Pyrénées,ODOS,4,13689,837351,Electricite,"(43.1973846, 0.0581)",61.16962524654832,13.637999810647262,Normale
2022,H2c,Occitanie,Tarn,SOUAL,5,16206,2127662,Electricite,"(43.5545042, 2.1148775)",131.28853511045293,14.570534752241011,Normale
2022,H2c,Auvergne-Rhône-Alpes,Drôme,ALIXAN,3,739,44053,Electricite,"(44.9750131, 5.0264482)",59.61163734776725,10.693171433144103,Normale
2022,H2d,Hauts-de-France,Aisne,SAINT QUENTIN,5,495,41167,Electricite,"(49.8465253, 3.2876843)",83.16565656565656,10.625416534521525,Normale
2022,H2d,Auvergne-Rhône-Alpes,Ardèche,LALEVADE D ARDECHE,3,6474,1497341,Inconnu,"(44.6509659, 4.3227223)",231.2852950262589,14.219202094223286,Normale
2022,H2d,Auvergne-Rhône-Alpes,Drôme,BEAUSEMBLANT,4,26687,928185,Electricite,"(45.2170572, 4.8315807)",34.78041743170832,13.740987422719204,Normale
2022,H2d,Auvergne-Rhône-Alpes,Drôme,CHATEAUNEUF DU RHONE,4,3796,140919,Electricite,"(44.4908219, 4.719065)",37.123024236037935,11.855947632455173,Normale
2022,H2d,Auvergne-Rhône-Alpes,Drôme,CHATEAUNEUF SUR ISERE,5,15912,1423210,Electricite,"(45.0148392, 4.9391394)",89.44255907491201,14.168426144365164,Normale
2022,H2d,Provence-Alpes-Côte d'Azur,Vaucluse,COURTHEZON,3,2708,137595,Electricite,"(44.0867088, 4.8835125)",50.81056129985229,11.832077134291405,Normale
2022,H2d,Provence-Alpes-Côte d'Azur,Vaucluse,LE THOR,5,18572,445254,Electricite,"(43.928823, 4.9945784)",23.974477708378203,13.006402430735122,Normale
2022,H3,Île-de-France,Paris,PARIS 08,3,2345,289124,Electricite,"(48.8534951, 2.3483915)",123.29381663113007,12.57461439953374,Normale
2022,H3,Hauts-de-France,Aisne,SAINT QUENTIN,22,2708,129516,Electricite,"(49.8465253, 3.2876843)",47.827178729689805,11.77156742563731,Normale
2022,H3,Hauts-de-France,Oise,BEAUVAIS,3,15230,1758478,Electricite,"(49.4300997, 2.0823355)",115.46145764937623,14.379959788828849,Normale
2022,H3,Bretagne,Ille-et-Vilaine,CESSON SEVIGNE,3,598,27307,Electricite,"(48.1197799, -1.6038829)",45.663879598662206,10.214934978538171,Normale
2022,H3,Occitanie,Aude,COURSAN,3,4785,868551,Inconnu,"(43.2347407, 3.0585293)",181.5153605015674,13.674582736215807,Normale
2022,H3,Occitanie,Gard,AIMARGUES,5,24019,3612590,Electricite,"(43.6848937, 4.2095434)",150.40551230276031,15.099935801396972,Normale
2022,H3,Occitanie,Gard,SAINT PRIVAT DES VIEUX,4,10675,1052178,Electricite,"(44.1421, 4.12863)",98.56468384074941,13.866373809896821,Normale
2022,H3,Occitanie,Hérault,SERVIAN,3,11895,1573210,Inconnu,"(43.427043, 3.2983696)",132.25809163514083,14.268629311633322,Normale
2022,H3,Occitanie,Pyrénées-Orientales,CANOHES,3,6781,495768,Inconnu,"(42.6533713, 2.8371319)",73.11134051024922,13.113865371416665,Normale
2022,H3,Occitanie,Pyrénées-Orientales,LAROQUE DES ALBERES,4,7225,1693320,Electricite,"(42.52284, 2.9347932)",234.36955017301037,14.342202247395463,Normale
2022,H3,Occitanie,Pyrénées-Orientales,SOREDE,4,1973,83919,Electricite,"(42.5304019, 2.9564544)",42.533705017739486,11.33761924307018,Normale
2022,H3,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,CASTAGNIERS,3,1195,33038,Electricite,"(43.7906001, 7.2313062)",27.646861924686192,10.405443960833054,Normale
2022,H3,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,LANCON PROVENCE,5,8812,3242363,Electricite,"(43.5913062, 5.1258628)",367.9485928279619,14.991813251347848,Normale
2022,H3,Provence-Alpes-Côte d'Azur,Var,LA LONDE LES MAURES,4,6947,1604338,Electricite,"(43.1381313, 6.2355346)",230.93968619548005,14.288222391711459,Normale
2022,H3,Provence-Alpes-Côte d'Azur,Var,LE LAVANDOU,7,17178,3050103,Electricite,"(43.1383795, 6.3701286)",177.55867970660148,14.930686246362914,Normale
2022,H3,Provence-Alpes-Côte d'Azur,Var,RAYOL CANADEL SUR MER,4,5029,771820,Electricite,"(43.1591343, 6.4705918)",153.47385166036986,13.556507936837027,Normale
2022,H3,Corse,Corse-du-Sud,PORTO VECCHIO,15,32952,4556496,Electricite,"(41.5911382, 9.2794469)",138.27676620538966,15.332064684518015,Normale
2022,H3,Corse,Haute-Corse,CALVI,7,13684,1659309,Electricite,"(42.5677079, 8.7590528)",121.25906167787197,14.321912411270457,Normale
2022,H3,Corse,Haute-Corse,CORTE,7,10313,1903468,Electricite,"(42.3052904, 9.1511935)",184.56976631436052,14.45918856888274,Normale
2022,H3,Corse,Haute-Corse,FURIANI,18,59423,5999093,Electricite,"(42.6584811, 9.4151285)",100.95574104303047,15.607119015790682,Normale
2022,H3,Corse,Haute-Corse,GHISONACCIA,4,4536,400843,Electricite,"(42.0149385, 9.40536)",88.3692680776014,12.901327603166482,Normale
2022,MAR,Martinique,Martinique,LE LAMENTIN,45,131557,20965767,Electricite,"(14.614557, -61.0018145)",159.36641151744112,16.858401570398755,Normale
2022,MAR,Martinique,Martinique,LE MARIN,3,1303,294550,Electricite,"(14.52518405, -60.96241513972797)",226.0552570990023,12.593207441953407,Normale
2022,MAR,Martinique,Martinique,SCHOELCHER,6,15990,1704128,Electricite,"(14.6169451, -61.1004559)",106.57460913070669,14.34856468773133,Normale
2022,MAR,Martinique,Martinique,TRINITE,3,8691,1323788,Electricite,"(14.7380399, -60.9645707)",152.31710965366472,14.096008637220137,Normale
2022,MAY,Mayotte,Mayotte,MAMOUDZOU,11,41996,2549761,Electricite,"(-12.7804136, 45.2279761)",60.7143775597676,14.75151057944545,Normale
2022,REU,La Réunion,La Réunion,L ETANG SALE,5,17801,2176908,Electricite,"(-21.2657819, 55.3668941)",122.29133194764339,14.593416538699927,Normale
2022,REU,La Réunion,La Réunion,LA POSSESSION,24,52328,4881596,Electricite,"(-20.9269658, 55.3362758)",93.28841155786577,15.400982978391747,Normale
2022,REU,La Réunion,La Réunion,LES AVIRONS,5,12533,585829,Electricite,"(-21.2423582, 55.3357911)",46.742918694646136,13.280784924082234,Normale
2022,REU,La Réunion,La Réunion,SAINT ANDRE,25,52775,2347177,Electricite,"(43.273316, 0.8514079)",44.47516816674562,14.668724313457126,Normale
2022,REU,La Réunion,La Réunion,SAINT LEU,36,55225,7986899,Electricite,"(-21.1677694, 55.2881932)",144.62469895880488,15.893313257475585,Normale
2022,REU,La Réunion,La Réunion,SAINT LOUIS,29,61152,8062003,Electricite,"(48.7160783, 7.1884164)",131.8354755363684,15.902672718813925,Normale
Année de référence,GUY,Guyane,Guyane,Inconnu,3,7644,249945,Inconnu,"(4.0039882, -52.999998)",32.698194662480375,12.429000173513023,Normale
Année de référence,H1a,Normandie,Manche,Inconnu,4,13205,1992897,Inconnu,"(49.091895199999996, -1.2454952394090721)",150.91987883377507,14.50510041875829,Normale
Année de référence,H1a,Grand-Est,Aube,Inconnu,3,4695,660995,Inconnu,"(48.3201921, 4.1905396615047525)",140.7870074547391,13.401503067378297,Normale
Année de référence,H1a,Grand-Est,Bas-Rhin,Inconnu,5,5580,1163822,Inconnu,"(48.5991783, 7.533672637113526)",208.57025089605736,13.967220833855274,Normale
Année de référence,H1a,Nouvelle-Aquitaine,Gironde,Inconnu,7,9537,893927,Inconnu,"(44.883745950000005, -0.6051264440438711)",93.73251546607948,13.703380513999628,Normale
Année de référence,H1a,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Inconnu,4,4879,939044,Inconnu,"(43.18718655, -0.728247400084667)",192.46648903463824,13.752618680364797,Normale
Année de référence,H1a,Nouvelle-Aquitaine,Deux-Sèvres,Inconnu,4,984,114819,Inconnu,"(46.53914, -0.29947849341978416)",116.6859756097561,11.651120963721628,Normale
Année de référence,H1a,Nouvelle-Aquitaine,Vienne,Inconnu,3,9681,1547978,Inconnu,"(46.612116549999996, 0.4654070096639711)",159.89856419791343,14.25246076714832,Normale
Année de référence,H1a,Auvergne-Rhône-Alpes,Ain,Inconnu,4,3293,467674,Inconnu,"(46.0652385, 5.284771746830092)",142.0206498633465,13.055528889217106,Normale
Année de référence,H1a,Auvergne-Rhône-Alpes,Isère,Inconnu,5,4911,784065,Inconnu,"(45.28979315, 5.634382477386232)",159.65485644471593,13.572248479462768,Normale
Année de référence,H1b,Centre-Val de Loire,Loir-et-Cher,Inconnu,3,30347,2860375,Inconnu,"(47.65977515, 1.297183525390464)",94.25561010973078,14.866463642686274,Normale
