annee_consommation,zone_climatique,code_region,nom_region,code_departement,nom_departement,nom_commune,nombre_declaration,surface_declaree,consommation_declaree
Année de référence,H1a,11,Île-de-France,91,Essonne,VERRIERES LE BUISSON,21,50898,11590626
Année de référence,H1a,11,Île-de-France,91,Essonne,VERT LE GRAND,3,8636,2977877
Année de référence,H1a,11,Île-de-France,91,Essonne,VIGNEUX SUR SEINE,29,64595,13705747
Année de référence,H1a,11,Île-de-France,91,Essonne,VILLABE,31,257925,28157007
Année de référence,H1a,11,Île-de-France,91,Essonne,VILLEBON SUR YVETTE,30,92171,22961808
Année de référence,H1a,11,Île-de-France,91,Essonne,VILLEJUST,8,42188,2752623
Année de référence,H1a,11,Île-de-France,91,Essonne,VILLEMOISSON SUR ORGE,9,22902,5068579
Année de référence,H1a,11,Île-de-France,91,Essonne,VILLIERS SUR ORGE,4,23558,5746327
Année de référence,H1a,11,Île-de-France,91,Essonne,VIRY CHATILLON,37,85188,19551976
Année de référence,H1a,11,Île-de-France,91,Essonne,WISSOUS,31,153504,28083189
Année de référence,H1a,11,Île-de-France,91,Essonne,YERRES,3,10138,4392328
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,ANTONY,97,395898,70727508
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,ASNIERES SUR SEINE,77,213366,41517490
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,BAGNEUX,37,143564,25069147
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,BOIS COLOMBES,33,160601,24069095
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,BOULOGNE BILLANCOURT,257,888223,201822545
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,BOURG LA REINE,28,99408,13764086
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,CHATENAY MALABRY,18,90392,15415639
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,CHATILLON,29,198405,54445726
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,CHAVILLE,19,54024,11212868
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,CLAMART,55,226062,62505520
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,CLICHY,62,356293,78659931
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,CLICHY LA GARENNE,30,87513,12298628
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,COLOMBES,125,407167,87907375
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,COURBEVOIE,221,1537118,284906247
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,FONTENAY AUX ROSES,20,124820,27337040
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,GENNEVILLIERS,141,702266,122440188
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,ISSY LES MOULINEAUX,171,781447,143187907
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,LA GARENNE COLOMBES,27,81837,17395011
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,LE PLESSIS ROBINSON,55,317888,69738304
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,LEVALLOIS PERRET,233,874892,113571470
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,MALAKOFF,51,141928,26664348
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,MEUDON,77,361333,73750913
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,MONTROUGE,132,516305,93122650
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,NANTERRE,258,1583688,337483507
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,NEUILLY SUR SEINE,152,544935,129268718
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,PUTEAUX,456,4049365,333472001
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,RUEIL MALMAISON,122,571031,108832564
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,SAINT CLOUD,49,172803,40450434
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,SCEAUX,13,47882,12565315
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,SEVRES,46,129027,24196621
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,SURESNES,90,307973,84374663
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,VANVES,35,113062,27674630
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,VAUCRESSON,5,14901,3756000
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,VILLE D AVRAY,11,45024,8525839
Année de référence,H1a,11,Île-de-France,92,Hauts-de-Seine,VILLENEUVE LA GARENNE,74,332360,45546069
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,AUBERVILLIERS,150,408616,110794317
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,AULNAY SOUS BOIS,125,432101,75364984
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,BAGNOLET,54,190972,33032354
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,BOBIGNY,55,346035,80341643
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,BONDY,24,125697,29363649
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,CLICHY SOUS BOIS,37,129102,18920703
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,DRANCY,39,124458,29915279
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,DUGNY,3,24678,3132288
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,EPINAY SUR SEINE,26,108688,16699606
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,GAGNY,32,98026,15348957
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,L ILE SAINT DENIS,12,15638,1946908
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,LA COURNEUVE,56,277598,48143985
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,LE BLANC MESNIL,42,151053,26775859
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,LE BOURGET,21,74367,13251840
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,LE PRE SAINT GERVAIS,26,69200,13717916
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,LE RAINCY,7,18294,4786245
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,LES LILAS,5,22422,5722753
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,LES PAVILLONS SOUS BOIS,18,60521,12223187
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,LIVRY GARGAN,20,73077,18375197
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,MONTFERMEIL,7,93108,22787281
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,MONTREUIL,95,549893,131301282
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,NEUILLY PLAISANCE,10,22265,3507736
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,NEUILLY SUR MARNE,45,214405,63872119
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,NOISY LE GRAND,149,473940,93219259
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,NOISY LE SEC,41,139719,20067087
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,PANTIN,118,509211,132247789
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,PAVILLONS SOUS BOIS,4,10332,1708803
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,PIERREFITTE SUR SEINE,29,94781,13902062
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,ROMAINVILLE,15,47500,13226061
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,ROSNY SOUS BOIS,155,335304,59098111
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,SAINT DENIS,312,1577514,321633205
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,SAINT OUEN SUR SEINE,70,494793,88639918
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,SEVRAN,25,97921,26084933
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,STAINS,16,86476,13637754
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,TREMBLAY EN FRANCE,114,878809,131374161
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,VAUJOURS,4,38829,7306540
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,VILLEMOMBLE,36,122976,30693534
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,VILLEPINTE,55,325883,53813238
Année de référence,H1a,11,Île-de-France,93,Seine-Saint-Denis,VILLETANEUSE,6,30131,7055897
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,ALFORTVILLE,27,59364,14139528
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,ARCUEIL,51,127975,24361087
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,BOISSY SAINT LEGER,19,57553,12267320
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,BONNEUIL SUR MARNE,63,186366,46733694
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,BRY SUR MARNE,31,157436,42984559
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,CACHAN,24,91355,17395011
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,CHAMPIGNY SUR MARNE,30,113034,22454686
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,CHARENTON LE PONT,58,369159,51144282
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,CHENNEVIERES SUR MARNE,19,152233,19810780
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,CHEVILLY LARUE,83,161366,32427003
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,CHOISY LE ROI,23,106691,18862176
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,CRETEIL,194,882693,195415284
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,FONTENAY SOUS BOIS,75,478546,86687284
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,FRESNES,78,155948,22367125
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,GENTILLY,15,132070,17623154
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,IVRY SUR SEINE,117,425059,77474271
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,JOINVILLE LE PONT,9,30759,5250641
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,L HAY LES ROSES,10,46013,12740226
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,LA QUEUE EN BRIE,7,26069,4579914
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,LE KREMLIN BICETRE,32,329735,95534135
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,LE PERREUX SUR MARNE,45,80163,14185788
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,LE PLESSIS TREVISE,4,11353,2108758
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,LIMEIL BREVANNES,14,105732,20892882
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,MAISONS ALFORT,22,112974,22074256
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,MANDRES LES ROSES,4,23655,4507567
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,MAROLLES EN BRIE,8,17914,2812176
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,NOGENT SUR MARNE,51,162222,30822818
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,NOISEAU,8,11427,2674371
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,ORLY,90,1084141,159131077
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,ORMESSON SUR MARNE,12,44509,16408763
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,PARAY VIEILLE POSTE,4,20194,5138240
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,PARIS,3,32746,5453404
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,RUNGIS,177,338334,57010313
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,SAINT MANDE,21,89081,20695805
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,SAINT MAUR DES FOSSES,63,207224,49248033
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,SAINT MAURICE,17,67180,15693656
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,SANTENY,5,91046,11175584
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,SUCY EN BRIE,28,84816,17067610
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,THIAIS,78,260014,52474416
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,VALENTON,12,76853,19477491
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,VILLECRESNES,6,21462,4095692
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,VILLEJUIF,71,557837,130735226
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,VILLENEUVE SAINT GEORGES,48,241033,85236545
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,VILLIERS SUR MARNE,10,48330,7775403
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,VINCENNES,59,150193,30476122
Année de référence,H1a,11,Île-de-France,94,Val-de-Marne,VITRY SUR SEINE,44,258324,51455364
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,ANDILLY,6,23661,6838003
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,ARGENTEUIL,132,518106,108142056
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,ARNOUVILLE,4,6689,2002022
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,BEAUCHAMP,24,33485,3211441
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,BEAUMONT SUR OISE,18,128026,21203786
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,BEZONS,20,119067,34035538
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,BONNEUIL EN FRANCE,4,29787,1907571
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,BRUYERES SUR OISE,5,100643,2216205
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,CERGY,136,497116,84286510
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,CORMEILLES EN PARISIS,30,94799,19492668
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,COURDIMANCHE,5,13134,2247393
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,DEUIL LA BARRE,15,43437,7354034
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,DOMONT,22,47452,12204493
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,EAUBONNE,29,80433,14644370
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,ENGHIEN LES BAINS,17,52076,8319084
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,ENNERY,8,18090,4929376
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,ERAGNY,32,86792,18571754
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,ERMONT,34,83046,16022544
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,EZANVILLE,4,15417,4810051
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,FOSSES,11,30014,4528732
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,FRANCONVILLE,20,31591,8752388
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,GARGES LES GONESSE,49,169186,29735112
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,GONESSE,63,342599,47632285
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,GOUSSAINVILLE,22,78950,8822410
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,GROSLAY,3,4010,1196457
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,HARAVILLIERS,4,1499,219094
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,HERBLAY SUR SEINE,33,73459,13289088
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,JOUY LE MOUTIER,13,59846,12712320
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,L ISLE ADAM,25,67422,16723703
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,LA FRETTE SUR SEINE,16,13069,1712077
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,LE PLESSIS BOUCHARD,14,24988,5269802
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,LE THILLAY,9,14170,2436758
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,LOUVRES,4,30670,2614575
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,MAGNY EN VEXIN,7,18360,5308600
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,MARINES,9,21215,5422843
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,MARLY LA VILLE,24,226694,25649356
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,MENUCOURT,13,34218,7242729
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,MONTIGNY LES CORMEILLES,10,45583,11098031
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,MONTMAGNY,6,12387,1441703
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,MONTMORENCY,28,145177,39118675
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,NEUVILLE SUR OISE,5,45790,8341759
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,OSNY,52,197089,41047157
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,PERSAN,9,32219,16631303
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,PIERRELAYE,20,64360,11611305
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,PONTOISE,21,257780,94830120
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,PUISEUX PONTOISE,4,8504,1373530
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,ROISSY EN FRANCE,76,1119309,392823667
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SAINT BRICE SOUS FORET,30,58631,16126245
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SAINT GRATIEN,12,15672,3591310
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SAINT LEU LA FORET,8,19308,4514200
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SAINT OUEN L AUMONE,61,396830,66148294
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SAINT PRIX,3,10969,4248042
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SAINT WITZ,13,145528,18756481
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SANNOIS,26,94192,18527948
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SARCELLES,56,204190,36204182
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SOISY SOUS MONTMORENCY,23,73940,20503081
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,SURVILLIERS,5,85192,7429586
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,TAVERNY,24,69501,17498514
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,VIGNY,8,2921,653770
Année de référence,H1a,11,Île-de-France,95,Val-d'Oise,VILLIERS LE BEL,7,54243,17014397
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,ANET,8,37501,6270146
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,ARCISSES,11,12041,1848460
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,AUNEAU BLEURY SAINT SYMPHORIEN,7,27567,6874074
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,BARJOUVILLE,16,21979,7617114
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,BONNEVAL,7,56174,11040970
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,BROU,3,9246,2332928
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,CHAMPHOL,4,5195,1077087
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,CHARTRES,119,389597,88349538
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,CHATEAUDUN,20,48254,9285371
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,CHATEAUNEUF EN THYMERAIS,5,17646,2334111
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,DREUX,95,320625,42845849
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,EPERNON,12,43470,7889664
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,FONTENAY SUR EURE,6,13595,1953143
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,GALLARDON,4,9372,1339554
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,GELLAINVILLE,12,10480,1326281
Année de référence,H1a,24,Centre-Val de Loire,28,Eure-et-Loir,GOUSSAINVILLE,3,1072,206491
